Latitude,Longitude,Month,Day,Year,Total pieces/km^2,Micro,Macro,Total Weight,micro,macro,Source,Info,Mesh Size,Count/km^2 .335-.999 mm,Count/km^2 1.00-4.75 mm,Count/km^2 4.75-200 mm,Count/km^2 >200 mm,total/km^2,g/km^2 .335-.999 mm,g/km^2 1.00-4.75 mm,g/km^2 4.75-200 mm,g/km^2 >200 mm,Sea State (Beaufort Scale),INFO
36.0533,-33.9307,6,14,2013,28698.48,21966.74,6731.74,116.21,49.25,66.96,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"10,629.07","11,337.67","6,731.74",,"28,698.48",4.96,44.29,66.96,,2,East NAG13-1 Ocean Research Project
-22.5407,-6.1887,1,17,2011,14683.80,13682.63,1001.17,154.48,81.39,73.09,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"2,336.06","11,346.57","1,001.17",,"14,683.80",0.33,81.06,73.09,,1,SAG11-4
-34.765,-37.5982,1,29,2011,24176.96,18901.99,5274.97,211.88,68.14,143.74,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"7,472.88","11,429.11","5,274.97",,"24,176.96",1.32,66.82,143.74,,3,SAG11-34
43.7653,8.0349,7,10,2010,37558.69,31673.24,5885.45,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,335um,"20,187.79","11,485.45","5,885.45",,"37,558.69",,,,,1,MED10-2
24.2949,155.0853,5,13,2012,16989.68,15066.32,1923.36,177.30,63.76,113.54,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"3,526.16","11,540.16","1,923.36",,"16,989.68",0.71,63.05,113.54,,2,NPG12-SM014
42.8568,8.317,7,21,2010,37796.98,31874.19,5922.79,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,335um,"20,315.87","11,558.32","5,922.79",,"37,796.98",,,,,1,MED10-13
42.3235,8.5842,8,7,2010,38000.00,32045.40,5954.60,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,335um,"20,425.00","11,620.40","5,954.60",,"38,000.00",,,,,4,MED10-40
30.7313,157.7742,6,17,2012,19012.52,14472.22,4540.30,247.87,71.37,176.50,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"2,553.92","11,918.30","4,540.30",,"19,012.52",0.85,70.52,176.5,,2,NPG12-SM025
-28.1885,-106.3073,4,7,2011,15943.60,14103.95,1839.65,88.91,68.37,20.54,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"2,146.25","11,957.70","1,839.65",,"15,943.60",0.61,67.76,20.54,,5,SPG11-SM053
29.4129,172.0143,6,23,2012,20062.21,18302.37,1759.84,365.77,69.76,296.01,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"6,335.44","11,966.93","1,759.84",,"20,062.21",0.84,68.92,296.01,,2,NPG12-SM031
-14.9792,145.3785,7,27,2012,13518.75,12070.31,1448.44,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"12,070.31","1,448.44",0,"13,518.75",,,,,4,Enterprise/Austral Fisheries Transit
20.4521,-64.1968,1,9,2010,28386.16,27394.50,991.66,3548.46,45.19,3503.27,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"15,246.71","12,147.79",991.66,,"28,386.16",2.57,42.62,"3,503.27",,2,NAG10-SM003
32.6252,-36.4067,6,18,2013,23383.95,22321.04,1062.91,576.80,60.94,515.86,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"9,920.46","12,400.58","1,062.91",,"23,383.95",4.25,56.69,515.86,,4,East NAG13-6 Ocean Research Project
38.641,-142.2665,9,20,2007,23036.13,22107.93,928.20,37.65,23.22,14.43,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"9,619.48","12,488.45",928.2,,"23,036.13",1.96,21.26,14.43,,3,NPG07-M007
42.3302,3.4784,8,2,2010,41536.86,35028.03,6508.83,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,335um,"22,326.06","12,701.97","6,508.83",,"41,536.86",,,,,5,MED10-37
25.107,-128.1097,6,15,2009,30885.10,27051.09,3834.01,42.67,10.29,32.38,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"14,058.05","12,993.04","3,834.01",,"30,885.10",3.07,7.22,32.38,,2,NPG09-M001
-34.1586,4.8587,12,4,2010,16096.91,13030.83,3066.08,248.89,157.06,91.83,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"13,030.83","3,066.08",,"16,096.91",0,157.06,91.83,,4,SAG10-57
-27.022,-110.9803,4,15,2011,14602.89,13967.98,634.91,154.60,132.59,22.01,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,634.91,"13,333.07",634.91,,"14,602.89",0.21,132.38,22.01,,3,SPG11-SM061
6.4847,92.2643,6,1,2013,30380.81,29870.21,510.60,50.72,27.16,23.56,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"16,339.26","13,530.95",510.6,,"30,380.81",1.89,25.27,23.56,,2,Manta 21
43.0758,6.384,7,29,2010,45296.17,38198.26,7097.91,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,335um,"24,346.69","13,851.57","7,097.91",,"45,296.17",,,,,3,MED10-25
31.2001,-62.0368,1,29,2010,16220.05,14085.83,2134.22,200.46,109.54,90.92,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"14,085.83","2,134.22",,"16,220.05",0,109.54,90.92,,2.5,NAG10-SM024
-25.801,-34.2127,11,13,2010,14090.91,14090.91,0.00,84.96,84.96,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"14,090.91",0,,"14,090.91",0,84.96,0,,3,SAG10-20
38.6878,-142.0264,9,20,2007,21115.47,19454.70,1660.77,248.58,23.91,224.67,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"5,100.93","14,353.77","1,660.77",,"21,115.47",1.87,22.04,224.67,,3,NPG07-M006
-33.687,-34.342,1,27,2011,22298.75,21975.58,323.17,98.25,81.12,17.13,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"7,432.92","14,542.66",323.17,,"22,298.75",0.97,80.15,17.13,,5,SAG11-31
-24.5847,-125.7344,4,21,2011,24119.06,22753.83,1365.23,13.79,12.65,1.14,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"8,191.38","14,562.45","1,365.23",,"24,119.06",0.82,11.83,1.14,,1,SPG11-SM088
30.1206,-165.4097,1,27,2008,28400.33,26062.85,2337.48,275.58,96.53,179.05,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"11,453.63","14,609.22","2,337.48",,"28,400.33",2.45,94.08,179.05,,3,NPG08-M039
27.0833,151.3647,5,15,2012,19888.14,19023.44,864.70,197.21,45.60,151.61,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"4,323.51","14,699.93",864.7,,"19,888.14",1.27,44.33,151.61,,3,NPG12-SM018
22.4588,155.2998,5,12,2012,28905.21,27659.30,1245.91,50.63,32.69,17.94,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"12,957.51","14,701.79","1,245.91",,"28,905.21",1.92,30.77,17.94,,2,NPG12-SM012
36.1594,-157.5585,2,6,2008,19699.91,17909.01,1790.90,581.25,84.77,496.48,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"3,183.82","14,725.19","1,790.90",,"19,699.91",1.39,83.38,496.48,,4,NPG08-M055
-31.9295,-6.989,11,29,2010,24745.15,16702.98,8042.17,216.65,31.68,184.97,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"1,855.89","14,847.09","8,042.17",,"24,745.15",0.19,31.49,184.97,,1,SAG10-47
29.249,-62.9857,1,15,2010,21226.80,19666.01,1560.79,192.43,86.61,105.82,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"4,682.38","14,983.63","1,560.79",,"21,226.80",0.61,86,105.82,,2.5,NAG10-SM015
40.0895,-144.4545,7,19,2011,104288.96,103770.11,518.85,26.51,25.99,0.52,H.Carson,Unsure if adjusted. macro micro separated at 4.75mm,335um,"88,723.44","15,046.67",518.85,,"104,288.96",3.63,22.36,0.52,,4,NPG11-13
-21.049,68.4367,4,1,2010,30782.34,26258.42,4523.92,580.55,1.35,579.20,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"11,186.87","15,071.55","4,523.92",,"30,782.34",0,1.35,579.2,,2,IOG10-SM011
35.4108,-179.8732,7,15,2009,33983.30,30207.38,3775.92,48.46,39.78,8.68,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"15,103.69","15,103.69","3,775.92",,"33,983.30",2.27,37.51,8.68,,1,NPG09-M043
28.849,-42.5947,7,1,2013,31887.18,27281.26,4605.92,55.97,32.59,23.38,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"12,046.27","15,234.99","4,605.92",,"31,887.18",0,32.59,23.38,,4,East NAG13-28 Ocean Research Project
-34.0253,3.4618,12,3,2010,16897.50,16897.50,0.00,98.66,98.66,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"1,635.24","15,262.26",0,,"16,897.50",1.64,97.02,0,,3,SAG10-56
30.4993,166.0763,6,20,2012,26086.25,24668.52,1417.73,89.15,31.87,57.28,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"9,357.02","15,311.50","1,417.73",,"26,086.25",0.96,30.91,57.28,,2,NPG12-SM028
30.5189,-42.0936,6,30,2013,116211.14,65900.22,50310.92,4262.96,54.91,4208.05,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"50,310.92","15,589.30","50,310.92",,"116,211.14",13.1,41.81,"4,208.05",,1,East NAG13-26 Ocean Research Project
43.5743,7.393,8,7,2010,51000.00,43008.30,7991.70,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,335um,"27,412.50","15,595.80","7,991.70",,"51,000.00",,,,,4,MED10-41
-23.0308,-30.8532,8,31,2010,24293.04,24293.04,0.00,105.87,105.87,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"8,264.64","16,028.40",0,,"24,293.04",0.93,104.94,0,,3,SAG10-5
43.2464,8.0701,7,26,2010,52915.76,44623.86,8291.90,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,335um,"28,442.22","16,181.64","8,291.90",,"52,915.76",,,,,2,MED10-22
43.4473,8.3581,7,27,2010,54545.45,45998.18,8547.27,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,335um,"29,318.18","16,680.00","8,547.27",,"54,545.45",,,,,4,MED10-24
34.4678,-176.4583,7,12,2009,33318.57,26785.52,6533.05,699.50,35.74,663.76,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"9,799.58","16,985.94","6,533.05",,"33,318.57",3.07,32.67,663.76,,0,NPG09-M032
26.8508,-43.773,7,4,2013,21612.43,19132.32,2480.11,115.49,87.15,28.34,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"2,125.81","17,006.51","2,480.11",,"21,612.43",0.35,86.8,28.34,,4,East NAG13-32 Ocean Research Project
-43.57,145.7886,8,12,2011,29596.70,17075.02,12521.68,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"17,075.02","12,521.68",0,"29,596.70",,,,,1,Southern Surveyor/ss2011_t03
-35.3924,150.8461,4,13,2012,18335.66,17189.68,1145.98,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"17,189.68","1,145.98",0,"18,335.66",,,,,3,Southern Surveyor/ss2012_t01
30.9254,-37.0622,6,19,2013,23383.95,19132.32,4251.63,142.43,87.16,55.27,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"1,771.51","17,360.81","4,251.63",,"23,383.95",0,87.16,55.27,,4,East NAG13-8 Ocean Research Project
-33.1646,152.7014,4,15,2012,19119.87,19119.87,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,"1,738.17","17,381.70",0,0,"19,119.87",,,,,3,Southern Surveyor/ss2012_t01
-34.3065,7.1063,12,5,2010,17442.58,17442.58,0.00,101.49,101.49,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"17,442.58",0,,"17,442.58",0,101.49,0,,3,SAG10-59
30.2817,-176.8333,6,26,2012,32637.62,31878.61,759.01,84.10,52.22,31.88,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"14,421.28","17,457.33",759.01,,"32,637.62",0.87,51.35,31.88,,3,NPG12-SM033
28.5588,149.3047,5,16,2012,20509.89,20173.66,336.23,63.05,62.68,0.37,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"2,689.82","17,483.84",336.23,,"20,509.89",0.98,61.7,0.37,,4,NPG12-SM020
33.2827,-164.9998,2,2,2008,20339.96,17811.83,2528.13,429.55,188.34,241.21,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,287.29,"17,524.54","2,528.13",,"20,339.96",0.11,188.23,241.21,,2.5,NPG08-M051
27.1221,-42.9629,7,3,2013,34013.01,26572.66,7440.35,212.57,104.87,107.70,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"8,857.55","17,715.11","7,440.35",,"34,013.01",0,104.87,107.7,,4,East NAG13-30 Ocean Research Project
25.6292,-158.9848,9,9,2009,31645.82,31206.29,439.53,47.91,37.36,10.55,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"13,405.52","17,800.77",439.53,,"31,645.82",1.98,35.38,10.55,,4,NPG09-M051
-27.222,-13.266,1,20,2011,24280.86,23785.33,495.53,120.91,79.29,41.62,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"5,946.33","17,839.00",495.53,,"24,280.86",1.49,77.8,41.62,,3,SAG11-12
32.0113,-165.4,1,28,2008,22061.16,19067.15,2994.01,515.54,136.88,378.66,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,709.11,"18,358.04","2,994.01",,"22,061.16",0.1,136.78,378.66,,2.3,NPG08-M041
37.2045,-133.865,9,16,2007,35166.41,34058.81,1107.60,100.84,39.78,61.06,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"15,506.45","18,552.36","1,107.60",,"35,166.41",2.9,36.88,61.06,,4,NPG07-M001
29.7322,-46.0428,7,6,2013,69443.23,64837.31,4605.92,169.67,76.49,93.18,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"46,059.29","18,778.02","4,605.92",,"69,443.23",19.1,57.39,93.18,,2,East NAG13-36 Ocean Research Project
38.6913,-141.772,9,20,2007,38575.59,36139.24,2436.35,75.55,37.79,37.76,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"17,257.50","18,881.74","2,436.35",,"38,575.59",1.89,35.9,37.76,,3,NPG07-M005
-29.5605,-98.8063,4,6,2011,21973.56,21462.55,511.01,105.04,96.86,8.18,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"2,555.07","18,907.48",511.01,,"21,973.56",2.04,94.82,8.18,,3,SPG11-SM037
36.2937,-33.3888,2,9,2010,24143.52,20362.00,3781.52,369.01,154.77,214.24,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"1,163.54","19,198.46","3,781.52",,"24,143.52",0.23,154.54,214.24,,2.5,NAG10-SM035
42.9838,9.3248,7,16,2010,63645.13,53671.94,9973.19,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,335um,"34,209.26","19,462.68","9,973.19",,"63,645.13",,,,,2,MED10-10
-33.2573,-12.4862,11,27,2010,31342.13,26345.56,4996.57,374.38,40.29,334.09,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"6,813.51","19,532.05","4,996.57",,"31,342.13",1.14,39.15,334.09,,2,SAG10-42
22.0984,-160.9692,1,23,2008,24820.88,23449.56,1371.32,191.44,132.34,59.10,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"3,428.30","20,021.26","1,371.32",,"24,820.88",1.65,130.69,59.1,,3,NPG08-M036
32.4721,-166.1064,2,1,2008,25307.06,20071.12,5235.94,405.48,141.25,264.23,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"20,071.12","5,235.94",,"25,307.06",0,141.25,264.23,,3,NPG08-M050
-24.6527,-124.7923,4,20,2011,27066.07,25092.50,1973.57,12.94,7.87,5.07,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"4,792.95","20,299.55","1,973.57",,"27,066.07",0.54,7.33,5.07,,1,SPG11-SM087
30.5422,-163.2292,7,4,2009,34166.76,32458.42,1708.34,321.17,174.01,147.16,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"11,958.37","20,500.05","1,708.34",,"34,166.76",1.22,172.79,147.16,,2,NPG09-M019
29.144,-37.2309,6,20,2013,28344.18,23383.95,4960.23,64.63,17.86,46.77,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"2,834.42","20,549.53","4,960.23",,"28,344.18",0,17.86,46.77,,3,East NAG13-10 Ocean Research Project
29.695,-42.4807,7,1,2013,39350.23,39327.56,22.67,50.30,26.56,23.74,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"18,423.72","20,903.84",22.67,,"39,350.23",3.89,22.67,23.74,,3,East NAG13-27 Ocean Research Project
-28.3396,153.9234,4,16,2012,21041.02,21041.02,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"21,041.02",0,0,"21,041.02",,,,,4,Southern Surveyor/ss2012_t01
19.9432,-64.5649,1,9,2010,81589.02,79362.85,2226.17,35.51,31.28,4.23,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"58,102.96","21,259.89","2,226.17",,"81,589.02",4.45,26.83,4.23,,2.5,NAG10-SM001
32.2027,-156.8332,7,11,2011,33557.67,28237.55,5320.12,472.31,163.74,308.57,H.Carson,Unsure if adjusted. macro micro separated at 4.75mm,335um,"6,957.08","21,280.47","5,320.12",,"33,557.67",1.19,162.55,308.57,,4,NPG11-2
34.3688,-169.1825,7,7,2009,31065.63,28976.01,2089.62,150.03,93.33,56.70,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"7,522.62","21,453.39","2,089.62",,"31,065.63",1.53,91.8,56.7,,2,NPG09-M023
-24.1104,-33.9573,8,30,2010,40016.56,38771.60,1244.96,133.03,128.41,4.62,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"17,251.58","21,520.02","1,244.96",,"40,016.56",1.6,126.81,4.62,,2,SAG10-4
-41.9208,144.5409,8,13,2011,24239.35,21546.09,2693.26,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"21,546.09","2,693.26",0,"24,239.35",,,,,5,Southern Surveyor/ss2011_t03
34.1497,-179.9897,7,14,2009,39596.83,39596.83,0.00,24.88,24.88,0.00,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"17,998.56","21,598.27",0,,"39,596.83",3.28,21.6,0,,1,NPG09-M038
31.1333,-174.3002,6,27,2012,37805.41,36038.80,1766.61,1985.10,147.12,1837.98,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"13,779.54","22,259.26","1,766.61",,"37,805.41",0.67,146.45,"1,837.98",,3,NPG12-SM034
32.1936,-40.6542,6,28,2013,71214.76,65900.23,5314.53,141.35,89.63,51.72,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"43,224.88","22,675.35","5,314.53",,"71,214.76",14.88,74.75,51.72,,1,East NAG13-22 Ocean Research Project
32.5552,-169.6959,1,30,2008,28747.70,27122.83,1624.87,225.48,171.36,54.12,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"4,249.66","22,873.17","1,624.87",,"28,747.70",0.87,170.49,54.12,,4,NPG08-M047
-30.2413,-97.0948,4,3,2011,32791.58,31230.08,1561.50,69.98,56.19,13.79,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"8,328.02","22,902.06","1,561.50",,"32,791.58",2.6,53.59,13.79,,4,SPG11-SM033
-43.5753,145.7961,8,12,2011,32163.27,22973.76,9189.51,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"22,973.76","9,189.51",0,"32,163.27",,,,,1,Southern Surveyor/ss2011_t03
30.077,168.133,6,21,2012,48829.93,48022.82,807.11,347.29,55.12,292.17,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"24,616.74","23,406.08",807.11,,"48,829.93",4.68,50.44,292.17,,3,NPG12-SM029
29.4539,-153.52,9,27,2007,30921.90,25544.18,5377.72,785.29,290.67,494.62,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"2,016.65","23,527.53","5,377.72",,"30,921.90",0.81,289.86,494.62,,4,NPG07-M019
26.3333,-37.7217,6,24,2013,34367.32,28344.18,6023.14,150.93,86.80,64.13,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"4,605.93","23,738.25","6,023.14",,"34,367.32",0,86.8,64.13,,2,East NAG13-15 Ocean Research Project
33.1373,-159.246,9,19,2009,59995.20,58031.72,1963.48,254.42,179.98,74.44,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"34,033.64","23,998.08","1,963.48",,"59,995.20",2.44,177.54,74.44,,4,NPG09-M062
-28.7311,-103.5486,4,6,2011,34426.14,32274.51,2151.63,84.43,74.27,10.16,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"8,176.21","24,098.30","2,151.63",,"34,426.14",1.2,73.07,10.16,,2.5,SPG11-SM047
-31.4843,-26.3197,1,24,2011,50739.81,48373.70,2366.11,92.54,60.99,31.55,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"24,186.85","24,186.85","2,366.11",,"50,739.81",2.63,58.36,31.55,,3,SAG11-24
31.5383,-156.8608,7,11,2011,36907.26,31079.80,5827.46,904.42,1.16,903.26,H.Carson,Unsure if adjusted. macro micro separated at 4.75mm,335um,"6,798.71","24,281.09","5,827.46",,"36,907.26",0.87,0.29,903.26,,2,NPG11-1
19.3403,-156.087,11,24,2007,52317.24,50531.67,1785.57,603.91,31.81,572.10,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"26,247.90","24,283.77","1,785.57",,"52,317.24",5.07,26.74,572.1,,2,NPG07-M030
39.1247,-156.9162,7,14,2011,31841.06,28946.42,2894.64,6160.25,76.58,6083.67,H.Carson,Unsure if adjusted. macro micro separated at 4.75mm,335um,"4,548.72","24,397.70","2,894.64",,"31,841.06",1.98,74.6,"6,083.67",,3,NPG11-3
-35.082,-45.0112,2,1,2011,57605.11,53888.65,3716.46,118.18,52.03,66.15,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"29,360.02","24,528.63","3,716.46",,"57,605.11",4.09,47.94,66.15,,4,SAG11-40
32.0859,153.1712,6,15,2012,32105.86,31552.31,553.55,83.28,71.85,11.43,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"6,919.37","24,632.94",553.55,,"32,105.86",1.69,70.16,11.43,,3,NPG12-SM023
30.191,160.4028,6,18,2012,33379.88,33379.88,0.00,92.38,92.38,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"8,654.04","24,725.84",0,,"33,379.88",1.14,91.24,0,,2,NPG12-SM026
31.9644,-64.5448,1,18,2010,31842.85,29066.81,2776.04,1620.88,155.62,1465.26,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"4,082.42","24,984.39","2,776.04",,"31,842.85",0.65,154.97,"1,465.26",,2,NAG10-SM020
33.1848,-159.229,9,19,2009,53582.60,49097.71,4484.89,3564.85,116.44,3448.41,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"24,076.76","25,020.95","4,484.89",,"53,582.60",3,113.44,"3,448.41",,4,NPG09-M063
34.0135,-179.9885,7,14,2009,36312.89,36312.89,0.00,34.74,34.74,0.00,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"11,051.75","25,261.14",0,,"36,312.89",3.16,31.58,0,,1,NPG09-M035
32.5498,-165.8103,2,1,2008,41052.17,36158.11,4894.06,1250.11,234.43,1015.68,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"10,496.48","25,661.63","4,894.06",,"41,052.17",1.77,232.66,"1,015.68",,3,NPG08-M049
36.4778,-179.353,7,16,2009,59995.20,55709.83,4285.37,89.58,31.73,57.85,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"29,997.60","25,712.23","4,285.37",,"59,995.20",4.3,27.43,57.85,,2,NPG09-M045
42.7337,9.0328,7,17,2010,87116.57,73465.40,13651.17,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,335um,"46,825.15","26,640.25","13,651.17",,"87,116.57",,,,,1,MED10-11
-63.8753,-56.0937,1,17,2011,42825.96,39614.01,3211.95,28.91,24.20,4.71,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"12,847.79","26,766.22","3,211.95",,"42,825.96",1.82,22.38,4.71,,2,SO11-M087 TARA
28.5522,-50.1026,2,3,2010,30065.77,28429.54,1636.23,474.86,269.31,205.55,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"1,431.70","26,997.84","1,636.23",,"30,065.77",0.78,268.53,205.55,,3,NAG10-SM033
26.3517,152.2958,5,15,2012,31961.79,30601.71,1360.08,174.18,132.29,41.89,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"3,400.19","27,201.52","1,360.08",,"31,961.79",0.66,131.63,41.89,,2,NPG12-SM017
28.907,-51.8931,2,3,2010,31889.67,30133.43,1756.24,176.07,140.30,35.77,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"2,680.58","27,452.85","1,756.24",,"31,889.67",0.63,139.67,35.77,,1.5,NAG10-SM031
