"","Latitude","Longitude","Month","Day","Year","X..km2","Microplastics...km.2","Macroplastics....km.2","Total.Wieght..g..km.2","Microplastics.Weight..g...km.2","Macroplastics.Weight..g...km.2","Source","Notes","Mesh.Size","TopLim","Ship","CruiseNo","CruiseNoCode","StationNo","TimeLocal","TimeLocalFormatted","MonthUTC","DayUTC","YearUTC","TowAreaM2","CountPlasticFragments","CountPlasticPellets","CountTotalPlastics","FragmentDensityNoSqKm","PelletDensityNoSqKm","u10Mps","v10Mps","CutOff"
"6432",19.4,-73.99,3,8,2005,2160,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,8.57407407407407e-07,NA,NA,NA,NA,NA
"6433",19.41,-158.85,4,27,2012,7855,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1528,NA,NA,1.94525779758116e-07,NA,NA,NA,NA,NA
"6434",19.41,-158.03,11,17,2011,524,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1907,NA,NA,3.63931297709924e-06,NA,NA,NA,NA,NA
"6435",19.42,-69.11,4,15,2011,416,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2401,NA,NA,5.77163461538462e-06,NA,NA,NA,NA,NA
"6436",19.43,-156.47,4,29,2012,4388,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1823,NA,NA,4.15451230628988e-07,NA,NA,NA,NA,NA
"6437",19.43,-108.4,11,18,2003,9179,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,2.01764898137052e-07,NA,NA,NA,NA,NA
"6438",19.43,-80.57,3,17,2012,1761,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1136,NA,NA,6.45088018171493e-07,NA,NA,NA,NA,NA
"6439",19.43,-77.35,12,25,1998,1080,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71481481481481e-06,NA,NA,NA,NA,NA
"6440",19.43,-69.12,3,4,2004,3857,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296,NA,NA,3.36012444905367e-07,NA,NA,NA,NA,NA
"6441",19.43,-69.05,12,5,2012,1885,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1061,NA,NA,5.62864721485411e-07,NA,NA,NA,NA,NA
"6442",19.43,-69.05,12,5,2017,1885,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6443",19.43,-64.95,5,12,2007,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6444",19.44,-78.88,12,26,1998,540,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.42962962962963e-06,NA,NA,NA,NA,NA
"6445",19.44,-69.28,3,3,2000,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6446",19.44,-68.89,3,1,2012,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2422,NA,NA,Inf,NA,NA,NA,NA,NA
"6447",19.45,-155.99,11,5,2011,11342,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1587,NA,NA,1.39922412272968e-07,NA,NA,NA,NA,NA
"6448",19.45,-80.55,12,26,2002,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1455,NA,NA,Inf,NA,NA,NA,NA,NA
"6449",19.46,-80.24,4,25,2008,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2778,NA,NA,Inf,NA,NA,NA,NA,NA
"6450",19.47,-156.98,2,12,2003,469,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2130,NA,NA,4.54157782515991e-06,NA,NA,NA,NA,NA
"6451",19.48,-78.87,3,14,2000,540,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.42962962962963e-06,NA,NA,NA,NA,NA
"6452",19.48,-67.96,12,4,2012,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1723,NA,NA,Inf,NA,NA,NA,NA,NA
"6453",19.48,-67.96,12,4,2017,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6454",19.49,-57.91,10,28,2007,814,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1229,NA,NA,1.50982800982801e-06,NA,NA,NA,NA,NA
"6455",19.5,-130.03,10,15,2010,3825,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,NA,NA,4.7843137254902e-07,NA,NA,NA,NA,NA
"6456",19.5,-74.05,4,10,1998,1620,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.14320987654321e-06,NA,NA,NA,NA,NA
"6457",19.5,-63.76,5,10,2005,12419,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.49126338674611e-07,NA,NA,NA,NA,NA
"6458",19.5,-57.91,10,28,2007,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990,NA,NA,Inf,NA,NA,NA,NA,NA
"6459",19.51,-156.49,2,13,2003,3446,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1741,NA,NA,5.05223447475334e-07,NA,NA,NA,NA,NA
"6460",19.51,-109.09,11,18,2003,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6461",19.51,-73.96,4,17,2009,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2531,NA,NA,Inf,NA,NA,NA,NA,NA
"6462",19.52,-81.95,12,30,1993,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6463",19.52,-81.85,12,12,2009,3541,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1412,NA,NA,3.98757413160124e-07,NA,NA,NA,NA,NA
"6464",19.52,-80.41,4,25,2009,2142,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3269,NA,NA,1.52614379084967e-06,NA,NA,NA,NA,NA
"6465",19.52,-60.43,4,27,2012,4637,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1078,NA,NA,2.32477895190856e-07,NA,NA,NA,NA,NA
"6466",19.52,-59.62,10,30,2001,3240,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,5.71604938271605e-07,NA,NA,NA,NA,NA
"6467",19.53,-77.45,12,27,1997,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6468",19.54,-73.88,2,18,1987,3600,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667,NA,NA,4.63055555555556e-07,NA,NA,NA,NA,NA
"6469",19.55,-79.18,3,14,2000,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6470",19.55,-68.34,2,28,2000,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6471",19.55,-59.93,11,3,1995,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1832,NA,NA,Inf,NA,NA,NA,NA,NA
"6472",19.56,-73.76,12,15,2011,5179,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1738,NA,NA,3.35586020467272e-07,NA,NA,NA,NA,NA
"6473",19.57,-73.96,3,11,2000,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6474",19.57,-59.48,11,1,1992,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6475",19.57,-59.48,11,1,1992,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6476",19.58,-79.08,12,28,1997,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6477",19.58,-78.68,4,13,2004,4200,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667,NA,NA,3.96904761904762e-07,NA,NA,NA,NA,NA
"6478",19.59,-158.94,5,10,2011,1161,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1723,NA,NA,1.48406546080965e-06,NA,NA,NA,NA,NA
"6479",19.59,-79.14,3,9,2001,4050,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2222,NA,NA,5.48641975308642e-07,NA,NA,NA,NA,NA
"6480",19.59,-57.5,11,1,2012,6757,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1776,NA,NA,2.62838537812639e-07,NA,NA,NA,NA,NA
"6481",19.6,-69.42,3,4,1998,39957,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926,NA,NA,2.31749130315089e-08,NA,NA,NA,NA,NA
"6482",19.61,-156.7,4,22,2013,7330,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6483",19.62,-157,4,2,2002,3740,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1872,NA,NA,5.00534759358289e-07,NA,NA,NA,NA,NA
"6484",19.62,-107.43,11,19,2003,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6485",19.62,-107.34,11,28,2006,1246,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2408,NA,NA,1.93258426966292e-06,NA,NA,NA,NA,NA
"6486",19.62,-69.29,12,12,2011,672,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2978,NA,NA,4.43154761904762e-06,NA,NA,NA,NA,NA
"6487",19.62,-59.69,11,2,1998,16199,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.14328044941046e-07,NA,NA,NA,NA,NA
"6488",19.64,-158.74,4,29,2012,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2037,NA,NA,Inf,NA,NA,NA,NA,NA
"6489",19.64,-107.19,12,1,2004,4049,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741,NA,NA,1.83008150160533e-07,NA,NA,NA,NA,NA
"6490",19.66,-157.2,2,12,2003,2812,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1778,NA,NA,6.32290184921764e-07,NA,NA,NA,NA,NA
"6491",19.66,-81.35,12,23,2011,4772,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1676,NA,NA,3.51215423302599e-07,NA,NA,NA,NA,NA
"6492",19.66,-73.75,2,26,2000,3240,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,5.71604938271605e-07,NA,NA,NA,NA,NA
"6493",19.67,-81.64,3,17,2012,1044,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1916,NA,NA,1.83524904214559e-06,NA,NA,NA,NA,NA
"6494",19.68,-79.97,3,3,1994,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6495",19.7,-156.21,3,29,2004,4320,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,4.28703703703704e-07,NA,NA,NA,NA,NA
"6496",19.7,-59.35,11,1,1992,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6497",19.7,-59.35,11,1,1992,1080,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71481481481481e-06,NA,NA,NA,NA,NA
"6498",19.71,-79.57,12,27,1998,540,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.42962962962963e-06,NA,NA,NA,NA,NA
"6499",19.71,-79.09,12,18,2001,3240,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,5.71604938271605e-07,NA,NA,NA,NA,NA
"6500",19.71,-69.75,4,18,2010,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2068,NA,NA,Inf,NA,NA,NA,NA,NA
"6501",19.71,-69.69,3,2,2000,13195,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971,NA,NA,1.49374763167867e-07,NA,NA,NA,NA,NA
"6502",19.71,-69.16,2,28,2000,7559,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,2.45005953168408e-07,NA,NA,NA,NA,NA
"6503",19.71,-68.92,4,8,2011,2046,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1955,NA,NA,9.55522971652004e-07,NA,NA,NA,NA,NA
"6504",19.72,-127.61,10,26,2009,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2091,NA,NA,Inf,NA,NA,NA,NA,NA
"6505",19.72,-107.53,11,29,2005,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1463,NA,NA,Inf,NA,NA,NA,NA,NA
"6506",19.72,-69.39,3,3,2002,26458,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,6.99977322548946e-08,NA,NA,NA,NA,NA
"6507",19.72,-58.78,3,11,2010,667,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2999,NA,NA,4.49625187406297e-06,NA,NA,NA,NA,NA
"6508",19.73,-107.62,11,26,2007,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1223,NA,NA,Inf,NA,NA,NA,NA,NA
"6509",19.73,-106.63,11,19,2003,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6510",19.73,-79.26,3,9,2001,771,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296,NA,NA,1.68093385214008e-06,NA,NA,NA,NA,NA
"6511",19.74,-69.53,3,5,2005,9719,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.90554583804918e-07,NA,NA,NA,NA,NA
"6512",19.74,-61.71,3,13,2011,334,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2995,NA,NA,8.96706586826347e-06,NA,NA,NA,NA,NA
"6513",19.75,-79.29,4,14,2004,4320,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,4.28703703703704e-07,NA,NA,NA,NA,NA
"6514",19.75,-69.45,3,6,2012,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2111,NA,NA,Inf,NA,NA,NA,NA,NA
"6515",19.76,-73.7,12,12,2012,3997,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251,NA,NA,3.12984738553915e-07,NA,NA,NA,NA,NA
"6516",19.76,-73.7,12,12,2017,3997,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6517",19.76,-59.79,4,23,2005,1620,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.14320987654321e-06,NA,NA,NA,NA,NA
"6518",19.77,-154.11,11,5,2012,4315,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2086,NA,NA,4.8342989571263e-07,NA,NA,NA,NA,NA
"6519",19.77,-81.06,3,15,2007,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6520",19.77,-73.6,4,10,1998,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6521",19.77,-69.48,12,13,2006,540,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.42962962962963e-06,NA,NA,NA,NA,NA
"6522",19.79,-70.21,3,3,2002,540,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.42962962962963e-06,NA,NA,NA,NA,NA
"6523",19.79,-69.9,4,15,2009,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2716,NA,NA,Inf,NA,NA,NA,NA,NA
"6524",19.8,-156.16,5,12,2003,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482,NA,NA,Inf,NA,NA,NA,NA,NA
"6525",19.8,-110.68,11,15,2003,1080,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71481481481481e-06,NA,NA,NA,NA,NA
"6526",19.8,-79.69,12,23,1999,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6527",19.81,-171.91,4,19,2002,557,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1796,NA,NA,3.22441651705566e-06,NA,NA,NA,NA,NA
"6528",19.815,-66.225,4,23,2015,0,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1462.9,NA,NA,Inf,NA,NA,NA,NA,NA
"6529",19.82,-158.01,3,26,2011,2466,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2027,NA,NA,8.21978913219789e-07,NA,NA,NA,NA,NA
"6530",19.82,-81.07,4,25,2008,2004,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3494,NA,NA,1.7435129740519e-06,NA,NA,NA,NA,NA
"6531",19.82,-79.93,3,3,1994,540,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.42962962962963e-06,NA,NA,NA,NA,NA
"6532",19.82,-79.6,3,9,2002,900,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111,NA,NA,1.23444444444444e-06,NA,NA,NA,NA,NA
"6533",19.82,-75.51,2,21,2001,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6534",19.82,-75.51,2,21,2001,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6535",19.82,-74.67,2,20,2001,540,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.42962962962963e-06,NA,NA,NA,NA,NA
"6536",19.82,-56.35,10,31,2011,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2466,NA,NA,Inf,NA,NA,NA,NA,NA
"6537",19.82,-30.23,12,18,1990,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6538",19.83,-161.68,3,29,2011,3992,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,NA,5.02004008016032e-07,NA,NA,NA,NA,NA
"6539",19.83,-109.7,11,13,2002,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"6540",19.83,-69.49,4,15,2011,3428,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2625,NA,NA,7.65752625437573e-07,NA,NA,NA,NA,NA
"6541",19.83,-65.17,5,13,2001,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296,NA,NA,Inf,NA,NA,NA,NA,NA
"6542",19.83,-65.17,5,13,2001,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667,NA,NA,Inf,NA,NA,NA,NA,NA
"6543",19.84,-158.32,4,27,2012,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949,NA,NA,Inf,NA,NA,NA,NA,NA
"6544",19.85,-113.05,12,12,2002,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667,NA,NA,Inf,NA,NA,NA,NA,NA
"6545",19.85,-78.88,3,2,2003,3780,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,4.8994708994709e-07,NA,NA,NA,NA,NA
"6546",19.85,-60.53,4,26,2000,11339,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.63330099656054e-07,NA,NA,NA,NA,NA
"6547",19.86,-154.98,3,20,2002,1080,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71481481481481e-06,NA,NA,NA,NA,NA
"6548",19.87,-69.35,3,4,1999,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2037,NA,NA,Inf,NA,NA,NA,NA,NA
"6549",19.87,-59.71,11,3,1999,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296,NA,NA,Inf,NA,NA,NA,NA,NA
