"","Day","Month","Year","Latitude","Longitude","X..km2","Total.Wieght..g..km.2","Source","Mesh.Size","Notes","CutOff","TopLim","Microplastics...km.2","Macroplastics....km.2","Microplastics.Weight..g...km.2","Macroplastics.Weight..g...km.2","Ship","CruiseNo","CruiseNoCode","StationNo","TimeLocal","TimeLocalFormatted","MonthUTC","DayUTC","YearUTC","TowAreaM2","CountPlasticFragments","CountPlasticPellets","CountTotalPlastics","FragmentDensityNoSqKm","PelletDensityNoSqKm","u10Mps","v10Mps"
"2063",6,7,1988,36.61666667,131.9,276900,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,147900,129000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,103.0068,NA,NA,NA,NA
"2064",17,8,1987,36.65,162.5833333,84900,NA,"Day 1989",500,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,65300,19600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,NA,NA,25.9794,NA,NA,NA,NA
"2065",3,8,1987,36.83333333,-178,406100,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,312100,94000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298,NA,NA,121.0178,NA,NA,NA,NA
"2066",13,8,1987,37.5,170,60800,NA,"Day 1989",500,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,26000,34800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,NA,NA,13.984,NA,NA,NA,NA
"2067",6,7,1988,37.66666667,133.8666667,47500,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,33900,13600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,NA,NA,14.06,NA,NA,NA,NA
"2068",19,8,1987,37.81666667,160.2,10600,NA,"Day 1989",500,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,10600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,NA,NA,2.9998,NA,NA,NA,NA
"2069",25,8,1987,37.83333333,149.9666667,35700,NA,"Day 1989",500,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,0,35700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,2.9988,NA,NA,NA,NA
"2070",3,8,1987,38,-179.9833333,70900,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,33600,37300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,NA,NA,19.0012,NA,NA,NA,NA
"2071",13,8,1987,38.85,170.1333333,0,NA,"Day 1989",500,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,NA,NA,0,NA,NA,NA,NA
"2072",7,7,1988,38.91666667,135.9666667,226600,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,102000,124600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,NA,NA,79.9898,NA,NA,NA,NA
"2073",12,8,1987,39.63333333,170,11400,NA,"Day 1989",500,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,0,11400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,NA,NA,2.0064,NA,NA,NA,NA
"2074",4,8,1987,39.98333333,-179.9833333,28900,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,14400,14500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,NA,NA,3.9882,NA,NA,NA,NA
"2075",19,8,1987,40,160,9800,NA,"Day 1989",500,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,3300,6500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,NA,NA,2.9988,NA,NA,NA,NA
"2076",29,7,1987,40,-170,103800,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,38400,65400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,NA,NA,26.988,NA,NA,NA,NA
"2077",7,7,1988,40.03333333,137.9,99200,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,24800,74400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,NA,NA,36.0096,NA,NA,NA,NA
"2078",12,8,1987,41.15,170,8400,NA,"Day 1989",500,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,0,8400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,NA,NA,1.9908,NA,NA,NA,NA
"2079",5,8,1987,41.98333333,-179.9833333,0,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,NA,NA,0,NA,NA,NA,NA
"2080",20,8,1987,42.05,160,19600,NA,"Day 1989",500,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,0,19600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,NA,NA,5.9976,NA,NA,NA,NA
"2081",23,10,1987,43,-167.4333333,99100,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,94800,4300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,NA,NA,22.9912,NA,NA,NA,NA
"2082",24,10,1987,43,-167.45,92900,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,92900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,NA,NA,26.012,NA,NA,NA,NA
"2083",21,10,1987,43,-169.75,41500,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,31100,10400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,NA,NA,8.0095,NA,NA,NA,NA
"2084",18,10,1987,43,-170.8666667,61200,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,56800,4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,NA,NA,14.0148,NA,NA,NA,NA
"2085",25,10,1987,43,165,11700,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,7800,3900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,NA,NA,2.9835,NA,NA,NA,NA
"2086",16,10,1987,43.01666667,-172,42000,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,42000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,4.998,NA,NA,NA,NA
"2087",1,11,1987,43.25,-142.2166667,37900,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,31000,6900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,NA,NA,10.991,NA,NA,NA,NA
"2088",30,10,1987,43.31666667,-148.6666667,3400,NA,"Day 1989",500,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,0,3400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,NA,NA,0.986,NA,NA,NA,NA
"2089",6,8,1987,44,178.65,6900,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,6900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291,NA,NA,2.0079,NA,NA,NA,NA
"2090",27,7,1987,44.01666667,-169.9833333,75100,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,45700,29400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,NA,NA,22.9806,NA,NA,NA,NA
"2091",1,11,1987,44.66666667,-146.4,153600,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,139300,14300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,NA,NA,43.008,NA,NA,NA,NA
"2092",31,10,1987,44.66666667,-146.9333333,27900,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,23900,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,NA,NA,7.0029,NA,NA,NA,NA
"2093",30,10,1987,44.66666667,-150.0166667,36500,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,21300,15200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,NA,NA,11.972,NA,NA,NA,NA
"2094",18,10,1987,44.66666667,-170.9833333,278100,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,264900,13200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,NA,41.9931,NA,NA,NA,NA
"2095",26,10,1987,44.68333333,-163.7333333,80300,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,76800,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,NA,NA,23.0461,NA,NA,NA,NA
"2096",24,10,1987,44.68333333,-166.1833333,67300,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,67300,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,NA,NA,13.9984,NA,NA,NA,NA
"2097",21,10,1987,44.68333333,-169.7166667,594900,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,594900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,NA,NA,116.0055,NA,NA,NA,NA
"2098",27,7,1987,46,-170,11900,NA,"Day 1989",53,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,11900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,NA,NA,2.9988,NA,NA,NA,NA
"2099",13,7,1988,47.98333333,166.6833333,43900,NA,"Day 1989",500,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,3400,40500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,NA,NA,12.9944,NA,NA,NA,NA
"2100",14,7,1988,49.68333333,171.75,0,NA,"Day 1989",500,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,NA,NA,0,NA,NA,NA,NA
"2101",14,7,1988,49.81666667,175.5166667,0,NA,"Day 1989",500,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,NA,NA,0,NA,NA,NA,NA
"2102",15,7,1988,50.46666667,178.9666667,0,NA,"Day 1989",500,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,NA,NA,0,NA,NA,NA,NA
"2103",16,7,1988,51.53333333,-174.9666667,5200,NA,"Day 1989",500,"Not Corrected, Used numbers from sum data. There was another dataset in the paper where sums were made that did not add up to the correct sums, many were off by 1%.",1000,NA,5200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382,NA,NA,1.9864,NA,NA,NA,NA
"2104",NA,1,2007,29.85,-123.59,115483.87,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105",NA,7,2006,29.85,-123.59,556774.19,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2106",NA,10,2006,29.85,-123.59,237419.35,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2107",NA,4,2006,30.18,-122.92,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2108",NA,7,2006,30.18,-122.92,94838.71,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2109",NA,10,2006,30.18,-122.92,574193.55,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2110",NA,7,2006,30.42,-124,761290.32,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111",NA,10,2006,30.42,-124,160645.16,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2112",NA,1,2007,30.51,-122.26,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2113",NA,7,2006,30.51,-122.26,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2114",NA,10,2006,30.51,-122.26,672903.23,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2115",NA,4,2006,30.52,-122.26,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2116",NA,4,2006,30.75,-123.34,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2117",NA,1,2007,30.75,-123.33,92258.06,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2118",NA,7,2006,30.75,-123.33,209677.42,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2119",NA,10,2006,30.75,-123.33,1590967.74,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2120",NA,4,2006,30.85,-121.59,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2121",NA,7,2006,30.85,-121.59,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122",NA,10,2006,30.85,-121.59,236774.19,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123",NA,7,2006,31.08,-122.66,254838.71,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124",NA,4,2006,31.08,-122.65,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2125",NA,10,2006,31.09,-122.66,681935.48,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2126",NA,1,2007,31.18,-120.92,348387.1,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2127",NA,4,2006,31.18,-120.92,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2128",NA,7,2006,31.18,-120.92,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2129",NA,10,2006,31.19,-120.9,755483.87,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130",NA,1,2007,31.31,-123.73,1472258.06,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131",NA,4,2006,31.32,-123.74,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2132",NA,10,2006,31.32,-123.74,356129.03,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133",NA,7,2006,31.33,-123.74,547741.94,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2134",NA,1,2007,31.42,-121.99,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2135",NA,4,2006,31.42,-121.99,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136",NA,7,2006,31.42,-121.99,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2137",NA,10,2006,31.42,-121.99,298064.52,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2138",NA,7,2006,31.51,-120.25,189032.26,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2139",NA,10,2006,31.51,-120.24,910322.58,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2140",NA,4,2006,31.51,-120.23,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141",NA,4,2006,31.66,-123.07,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2142",NA,7,2006,31.66,-123.07,774838.71,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2143",NA,10,2006,31.66,-123.07,163870.97,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144",NA,4,2006,31.72,-119.04,443225.81,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145",NA,4,2006,31.75,-121.32,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2146",NA,7,2006,31.75,-121.32,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2147",NA,10,2006,31.75,-121.31,534838.71,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2148",NA,4,2006,31.85,-119.58,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2149",NA,7,2006,31.85,-119.57,543225.81,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2150",NA,10,2006,31.85,-119.57,341290.32,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2151",NA,1,2007,31.87,-119.57,209032.26,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152",NA,4,2006,31.89,-118.7,223870.97,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2153",NA,4,2006,31.91,-124.17,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154",NA,7,2006,31.91,-124.17,276774.19,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155",NA,10,2006,31.91,-124.17,77419.35,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156",NA,1,2007,31.92,-124.15,3956774.19,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2157",NA,4,2006,31.99,-122.4,0,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158",NA,1,2007,31.99,-122.39,103225.81,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159",NA,7,2006,31.99,-122.39,280645.16,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160",NA,10,2006,31.99,-122.39,503225.81,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2161",NA,7,2006,32.01,-119.24,1029677.42,NA,"Doyle 2011",505,"Not Corrected, No Day of Year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
