"","X.1","X","Day","Month","Year","Lat","Lon","km2","Total.Wieght..g..km.2","Source","Mesh.Size","Notes","CutOff","TopLim","Micro","Macro","Microplastics.Weight..g...km.2","Macroplastics.Weight..g...km.2","Ship","CruiseNo","CruiseNoCode","StationNo","TimeLocal","TimeLocalFormatted","MonthUTC","DayUTC","YearUTC","TowAreaM2","CountPlasticFragments","CountPlasticPellets","CountTotalPlastics","FragmentDensityNoSqKm","PelletDensityNoSqKm","u10Mps","MeasuredWind","Mesh.Size....as.numeric.Mesh.Size.","Corrected","wind","CorrectedConcentration","Latcopy","Basin","OceanScaled","Date","DateFormatted","censored","fitkm2","fitlogkm2","PredictedVals","Residuals"
"8583",8915,9849,7,7,2010,30.24,-158.36,56960.1526072284,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2189,NA,NA,7.25940173774624e-08,NA,NA,NA,NA,TRUE,"No",5.93521517515182,56960.1526072284,30.24,"North Pacific",0.151876993549348,11496,2010-07-07,FALSE,56960.1526072284,10.9501072252822,8.12033838902945,2.82976883625275
"8584",8916,9850,8,7,2013,30.24,-152.95,166130.743766682,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"No",5.64018893241882,166130.743766682,30.24,"North Pacific",0.366202271685201,12593,2013-07-08,FALSE,166130.743766682,12.0205303703866,8.23385576346175,3.78667460692483
"8585",8917,9851,5,4,2012,30.24,-77.53,49003.84348215,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1871,NA,NA,8.14221680664955e-08,NA,NA,NA,NA,TRUE,"No",7.06883728504181,49003.84348215,30.24,"North Atlantic",-0.0532972248322834,12134,2012-04-05,FALSE,49003.84348215,10.7996540124279,7.47277180817704,3.32688220425081
"8586",8918,9852,4,4,1997,30.25,-73.59,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,TRUE,"No",8.01667094230652,0,30.25,"North Atlantic",0.000437222120187771,6654,1997-04-04,TRUE,238.827778960928,5.47574270206002,7.5012322557158,-2.02548955365579
"8587",8919,9853,4,4,1997,30.25,-73.59,13889.5055207574,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.11784511784512e-07,NA,NA,NA,NA,TRUE,"No",8.01667094230652,13889.5055207574,30.25,"North Atlantic",0.000437222120187771,6654,1997-04-04,FALSE,13889.5055207574,9.53888883545721,7.5012322557158,2.03765657974141
"8588",8920,9854,10,7,2010,30.25,-58.62,43494.3607270681,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2803,NA,NA,1.09108602569093e-07,NA,NA,NA,NA,TRUE,"No",5.00845736265182,43494.3607270681,30.25,"North Atlantic",-0.0133235925218323,11499,2010-07-10,FALSE,43494.3607270681,10.6803865702148,7.49394384082701,3.18644272938777
"8589",8921,9855,30,6,2009,30.26,-156.19,66589.7322219078,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1761,NA,NA,4.8454998211485e-08,NA,NA,NA,NA,TRUE,"No",5.668661236763,66589.7322219078,30.26,"North Pacific",0.0323490941545121,11124,2009-06-30,FALSE,66589.7322219078,11.1063056738007,8.05703044220803,3.04927523159268
"8590",8922,9856,23,10,2012,30.26,-140.68,423016.564399686,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1222,NA,NA,3.64245516978253e-09,NA,NA,NA,NA,TRUE,"No",4.43673270940781,423016.564399686,30.26,"North Pacific",0.408145612369369,12335,2012-10-23,FALSE,423016.564399686,12.955166616599,8.25607105206793,4.6990955645311
"8591",8923,9857,13,7,2005,30.27,-157.65,64985.2884858319,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.64882969501143e-08,NA,NA,NA,NA,TRUE,"No",4.60203069448471,64985.2884858319,30.27,"North Pacific",0.151876993549348,9676,2005-07-13,FALSE,64985.2884858319,11.0819161922738,8.12033838902945,2.9615778032444
"8592",8924,9858,14,7,2007,30.27,-154.09,148506.430052883,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2081,NA,NA,2.68991636828975e-08,NA,NA,NA,NA,TRUE,"No",6.07869189977646,148506.430052883,30.27,"North Pacific",0.243777048109734,10407,2007-07-14,FALSE,148506.430052883,11.9083835363069,8.16901324901152,3.73937028729537
"8593",8925,9859,27,10,2012,30.27,-145.53,104494.715335927,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1911,NA,NA,3.23213530655391e-08,NA,NA,NA,NA,TRUE,"No",5.36202567815781,104494.715335927,30.27,"North Pacific",1.10990585306501,12339,2012-10-27,FALSE,104494.715335927,11.5568917781602,8.62775833365053,2.92913344450965
"8594",8926,9860,15,5,2003,30.27,-76.76,9103.30355678519,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.81069958847737e-07,NA,NA,NA,NA,TRUE,"No",5.8607639670372,9103.30355678519,30.27,"North Atlantic",-0.0502293656846049,8886,2003-05-15,FALSE,9103.30355678519,9.11639265484429,7.47439669964389,1.64199595520041
"8595",8927,9861,21,10,1994,30.27,-64.9,41647.2102633896,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,9.27019721693863e-08,NA,NA,NA,NA,TRUE,"No",6.84709280729294,41647.2102633896,30.27,"North Atlantic",-0.0139726875521162,5758,1994-10-21,FALSE,41647.2102633896,10.6369896648809,7.49360004767187,3.14338961720899
"8596",8928,9862,28,10,1995,30.27,-63.8,10575.3607379778,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945,NA,NA,3.43882602545969e-07,NA,NA,NA,NA,TRUE,"No",5.84504300355911,10575.3607379778,30.27,"North Atlantic",-0.0184520333474667,6130,1995-10-28,FALSE,10575.3607379778,9.26628211567099,7.49122756236223,1.77505455330876
"8597",8929,9863,8,7,2010,30.27,-54.45,35060.5679679001,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2209,NA,NA,8.13208658518628e-08,NA,NA,NA,NA,TRUE,"No",4.68912142515182,35060.5679679001,30.27,"North Atlantic",0.00326373593387885,11497,2010-07-08,FALSE,35060.5679679001,10.4648323582271,7.50272931863679,2.96210303959028
"8598",8930,9864,12,4,2011,30.28,-172.62,85506.4470896675,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1774,NA,NA,4.25317669623591e-08,NA,NA,NA,NA,TRUE,"No",6.68644559383392,85506.4470896675,30.28,"North Pacific",-0.0401164651127808,11775,2011-04-12,FALSE,85506.4470896675,11.3563470566396,8.01864906182985,3.33769799480973
"8599",8931,9865,14,7,2007,30.28,-152.91,26056.2882019061,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1613,NA,NA,1.18263802331549e-07,NA,NA,NA,NA,TRUE,"No",6.03572314977646,26056.2882019061,30.28,"North Pacific",0.366202271685201,10407,2007-07-14,FALSE,26056.2882019061,10.1680144077602,8.23385576346175,1.93415864429844
"8600",8932,9866,21,10,2002,30.28,-121.22,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1759,NA,NA,Inf,NA,NA,NA,NA,TRUE,"No",5.74231576919556,0,30.28,"North Pacific",-0.0514130789852864,8680,2002-10-21,TRUE,535.815900442516,6.28379063274804,8.01266581077363,-1.72887517802559
"8601",8933,9867,3,4,1998,30.28,-76.22,114587.429771328,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.57280654371479e-08,NA,NA,NA,NA,TRUE,"No",7.42911779880524,114587.429771328,30.28,"North Atlantic",-0.0502293656846049,7018,1998-04-03,FALSE,114587.429771328,11.6490933893874,7.47439669964389,4.17469668974347
"8602",8934,9868,4,4,1997,30.28,-72.33,18990.017253448,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,2.28670206198296e-07,NA,NA,NA,NA,TRUE,"No",8.04621195793152,18990.017253448,30.28,"North Atlantic",-0.0125564802133148,6654,1997-04-04,FALSE,18990.017253448,9.85166871236032,7.49435014182852,2.35731857053179
"8603",8935,9869,3,5,1990,30.28,-66.42,20247.6024359826,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71497360866747e-07,NA,NA,NA,NA,TRUE,"No",5.86942028999329,20247.6024359826,30.28,"North Atlantic",-0.0151587611983624,4126,1990-05-03,FALSE,20247.6024359826,9.91579166730198,7.49297184381568,2.4228198234863
"8604",8936,9870,3,5,1990,30.28,-66.4,3037.42160813888,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.14320987654321e-06,NA,NA,NA,NA,TRUE,"No",5.86942028999329,3037.42160813888,30.28,"North Atlantic",-0.0151587611983624,4126,1990-05-03,FALSE,3037.42160813888,8.01876427929565,7.49297184381568,0.525792435479972
"8605",8937,9871,10,7,2003,30.31,-155.93,45359.6690277543,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1722,NA,NA,7.06171826942793e-08,NA,NA,NA,NA,TRUE,"No",5.79988026618958,45359.6690277543,30.31,"North Pacific",0.0323490941545121,8942,2003-07-10,FALSE,45359.6690277543,10.7223786418088,8.05703044220803,2.66534819960072
"8606",8938,9872,6,4,2001,30.32,-73.56,940.275213240823,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2037,NA,NA,4.14867617107943e-06,NA,NA,NA,NA,TRUE,"No",6.05723696947098,940.275213240823,30.32,"North Atlantic",0.000437222120187771,8117,2001-04-06,FALSE,940.275213240823,6.84617261245577,7.5012322557158,-0.65505964326004
"8607",8939,9873,27,6,2012,30.33,-157.1,53307.1225211201,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183,NA,NA,4.66648258451343e-08,NA,NA,NA,NA,TRUE,"No",6.93098801374435,53307.1225211201,30.33,"North Pacific",0.242425750273961,12217,2012-06-27,FALSE,53307.1225211201,10.8838252320164,8.16829753417038,2.715527697846
"8608",8940,9874,28,5,2010,30.33,-71.06,974.593826124939,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1789,NA,NA,3.20035778175313e-06,NA,NA,NA,NA,TRUE,"No",5.24865466356277,974.593826124939,30.33,"North Atlantic",0.0251205358627134,11456,2010-05-28,FALSE,974.593826124939,6.88202079561091,7.51430577178778,-0.632284976176876
"8609",8941,9875,6,5,1992,30.33,-67.79,30575.6420965431,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,7.97656990266173e-08,NA,NA,NA,NA,TRUE,"No",4.90699142217636,30575.6420965431,30.33,"North Atlantic",-0.0295899139807484,4860,1992-05-06,FALSE,30575.6420965431,10.3279589610395,7.48532838435939,2.84263057668007
"8610",8942,9876,6,5,1992,30.33,-67.79,74661.2985038984,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.26660199312109e-08,NA,NA,NA,NA,TRUE,"No",4.90699142217636,74661.2985038984,30.33,"North Atlantic",-0.0295899139807484,4860,1992-05-06,FALSE,74661.2985038984,11.2207171445474,7.48532838435939,3.73538876018803
"8611",8943,9877,7,10,2011,30.34,-123.66,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,Inf,NA,NA,NA,NA,TRUE,"No",6.08424842357635,0,30.34,"North Pacific",-0.040321815176907,11953,2011-10-07,TRUE,59.983640755032,4.09407187096242,8.01854029817714,-3.92446842721472
"8612",8944,9878,21,10,2005,30.35,-120.4,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,TRUE,"No",5.74608904123306,0,30.35,"North Pacific",-0.0666078035578428,9776,2005-10-21,TRUE,28.4939705291593,3.34969250451218,8.00461792555122,-4.65492542103904
"8613",8945,9879,6,7,2010,30.36,-52.46,182613.976899872,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2338,NA,NA,1.63680787460007e-08,NA,NA,NA,NA,TRUE,"No",4.58609408140182,182613.976899872,30.36,"North Atlantic",-0.0355863718877899,11495,2010-07-06,FALSE,182613.976899872,12.1151297880246,7.48215236068444,4.63297742734015
"8614",8946,9880,12,5,1996,30.37,-79.24,4236.46030299315,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,5.71604938271605e-07,NA,NA,NA,NA,TRUE,"No",4.82965433597565,4236.46030299315,30.37,"North Atlantic",-0.0597073332995331,6327,1996-05-12,FALSE,4236.46030299315,8.35148336535814,7.4693766945005,0.882106670857641
"8615",8947,9881,25,10,2012,30.37,-57.53,52223.4230299743,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1217,NA,NA,4.23230742479569e-08,NA,NA,NA,NA,TRUE,"No",5.59273856878281,52223.4230299743,30.37,"North Atlantic",-0.020936887140672,12337,2012-10-25,FALSE,52223.4230299743,10.8632863902767,7.48991145965654,3.37337493062012
"8616",8948,9882,19,10,2009,30.38,-122.74,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,TRUE,"No",7.59775078296661,0,30.38,"North Pacific",-0.0397712645739479,11235,2009-10-19,TRUE,68.4485784173625,4.22608278332833,8.01883189728054,-3.79274911395221
"8617",8949,9883,26,5,2010,30.38,-73.83,5793.38196811112,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1219,NA,NA,3.71533069186224e-07,NA,NA,NA,NA,TRUE,"No",5.35436755418777,5793.38196811112,30.38,"North Atlantic",0.0181103095356466,11454,2010-05-26,FALSE,5793.38196811112,8.66447150507192,7.51059280571236,1.15387869935957
"8618",8950,9884,29,5,2010,30.38,-69.28,10675.9437074648,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1812,NA,NA,2.98566485417696e-07,NA,NA,NA,NA,TRUE,"No",5.32287341356277,10675.9437074648,30.38,"North Atlantic",-0.0507716550780876,11457,2010-05-29,FALSE,10675.9437074648,9.27574823769905,7.47410947608974,1.80163876160931
"8619",8951,9885,6,4,2001,30.39,-72.88,111169.66188997,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.17585526879877e-08,NA,NA,NA,NA,TRUE,"No",6.01670962572098,111169.66188997,30.39,"North Atlantic",-0.0106150959863746,8117,2001-04-06,FALSE,111169.66188997,11.6188127988447,7.4953783959016,4.12343440294309
"8620",8952,9886,26,6,2010,30.39,-43.41,95915.898408616,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2222,NA,NA,2.95592715275838e-08,NA,NA,NA,NA,TRUE,"No",4.5650235414505,95915.898408616,30.39,"North Atlantic",-0.0416194151510837,11485,2010-06-26,FALSE,95915.898408616,11.4712270282431,7.4789569595771,3.992270068666
"8621",8953,9887,31,10,1995,30.4,-60.82,12123.7322758997,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1759,NA,NA,2.81259993604093e-07,NA,NA,NA,NA,TRUE,"No",6.16730862855911,12123.7322758997,30.4,"North Atlantic",0.00528183139167081,6133,1995-10-31,FALSE,12123.7322758997,9.4029201557745,7.50379820281002,1.89912195296448
"8622",8954,9888,31,10,1995,30.4,-60.82,34892.0782273614,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389,NA,NA,7.71709539418857e-08,NA,NA,NA,NA,TRUE,"No",6.16730862855911,34892.0782273614,30.4,"North Atlantic",0.00528183139167081,6133,1995-10-31,FALSE,34892.0782273614,10.4600150975362,7.50379820281002,2.95621689472617
"8623",8955,9889,22,10,1986,30.4,-60.58,10744.4959495884,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,2.28670206198296e-07,NA,NA,NA,NA,TRUE,"No",4.98726975917816,10744.4959495884,30.4,"North Atlantic",0.00528183139167081,2837,1986-10-22,FALSE,10744.4959495884,9.2821488977472,7.50379820281002,1.77835069493718
"8624",8956,9890,20,10,2006,30.41,-122.73,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952,NA,NA,Inf,NA,NA,NA,NA,TRUE,"No",5.87874835729599,0,30.41,"North Pacific",-0.0397712645739479,10140,2006-10-20,TRUE,84.0130008578507,4.43097155898462,8.01883189728054,-3.58786033829592
"8625",8957,9891,28,10,2012,30.42,-145.75,474615.4388939,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674,NA,NA,2.50981209923067e-09,NA,NA,NA,NA,TRUE,"No",5.36202567815781,474615.4388939,30.42,"North Pacific",1.09910727210665,12340,2012-10-28,FALSE,474615.4388939,13.0702601527832,8.62203886570606,4.44822128707713
"8626",8958,9892,28,10,2012,30.43,-145.75,490154.001891506,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631,NA,NA,2.27520209996466e-09,NA,NA,NA,NA,TRUE,"No",5.36202567815781,490154.001891506,30.43,"North Pacific",1.09910727210665,12340,2012-10-28,FALSE,490154.001891506,13.1024749102827,8.62203886570606,4.48043604457663
"8627",8959,9893,4,4,2001,30.43,-78.7,2130.13824968718,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71481481481481e-06,NA,NA,NA,NA,TRUE,"No",6.32505923509598,2130.13824968718,30.43,"North Atlantic",-0.0524262573189206,8115,2001-04-04,FALSE,2130.13824968718,7.66394216255359,7.47323311608338,0.190709046470211
"8628",8960,9894,3,4,1998,30.43,-75.43,15345.1342725799,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,2.63855250035618e-07,NA,NA,NA,NA,TRUE,"No",7.31681311130524,15345.1342725799,30.43,"North Atlantic",-0.0187801213809557,7018,1998-04-03,FALSE,15345.1342725799,9.63855371726514,7.49105379054927,2.14749992671587
"8629",8961,9895,6,4,2000,30.43,-74.83,37464.4451318844,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2593,NA,NA,1.49400783590689e-07,NA,NA,NA,NA,TRUE,"No",7.18919348716736,37464.4451318844,30.43,"North Atlantic",-0.0187801213809557,7752,2000-04-06,FALSE,37464.4451318844,10.5311476323827,7.49105379054927,3.04009384183343
"8630",8962,9896,4,5,1992,30.43,-67.68,8690.18271147765,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667,NA,NA,2.52614032429156e-07,NA,NA,NA,NA,TRUE,"No",4.90699142217636,8690.18271147765,30.43,"North Atlantic",-0.0134888167113591,4858,1992-05-04,FALSE,8690.18271147765,9.0699492435249,7.49385632984206,1.57609291368284
"8631",8963,9897,25,10,1993,30.43,-60.55,11369.4651420775,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,2.14376663965737e-07,NA,NA,NA,NA,TRUE,"No",4.9001282453537,11369.4651420775,30.43,"North Atlantic",0.00528183139167081,5397,1993-10-25,FALSE,11369.4651420775,9.33868654448398,7.50379820281002,1.83488834167396
"8632",8964,9898,25,10,1993,30.43,-60.55,20138.3905086318,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111,NA,NA,7.2604888249902e-08,NA,NA,NA,NA,TRUE,"No",4.9001282453537,20138.3905086318,30.43,"North Atlantic",0.00528183139167081,5397,1993-10-25,FALSE,20138.3905086318,9.91038324791689,7.50379820281002,2.40658504510687
"8633",8965,9899,12,5,2008,30.45,-78.95,92661.5075357218,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111,NA,NA,2.46910836518802e-08,NA,NA,NA,NA,TRUE,"No",6.7296370267868,92661.5075357218,30.45,"North Atlantic",-0.0597073332995331,10710,2008-05-12,FALSE,92661.5075357218,11.4367084283799,7.4693766945005,3.96733173387936
"8634",8966,9900,27,10,2002,30.45,-59.08,41084.1906802456,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,8.16650498280272e-08,NA,NA,NA,NA,TRUE,"No",5.57141733169556,41084.1906802456,30.45,"North Atlantic",0.0197094436557098,8686,2002-10-27,FALSE,41084.1906802456,10.6233786715038,7.51143978703091,3.11193888447285
"8635",8967,9901,26,10,1992,30.45,-55.7,73714.2005602229,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667,NA,NA,4.79119363090277e-08,NA,NA,NA,NA,TRUE,"No",7.00453907251358,73714.2005602229,30.45,"North Atlantic",-0.0120903119642927,5033,1992-10-26,FALSE,73714.2005602229,11.2079507402169,7.49459704782176,3.71335369239519
"8636",8968,9902,26,10,1992,30.45,-55.7,102976.998770719,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111,NA,NA,2.28577306861434e-08,NA,NA,NA,NA,TRUE,"No",7.00453907251358,102976.998770719,30.45,"North Atlantic",-0.0120903119642927,5033,1992-10-26,FALSE,102976.998770719,11.5422609293681,7.49459704782176,4.04766388154634
"8637",8969,9903,1,4,2005,30.46,-80.76,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,TRUE,"No",7.58889281749725,0,30.46,"North Atlantic",-0.0696545376127175,9573,2005-04-01,TRUE,421.113212706611,6.04290171132397,7.46410815815987,-1.42120644683589
"8638",8970,9904,15,4,2001,30.46,-65.92,52374.9133008966,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,7.29765939002285e-08,NA,NA,NA,NA,TRUE,"No",6.75035220384598,52374.9133008966,30.46,"North Atlantic",-0.0351886536601432,8126,2001-04-15,FALSE,52374.9133008966,10.8661830018703,7.48236301212676,3.3838199897435
"8639",8971,9905,17,4,2005,30.46,-60.98,15284.6686581537,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,2.28670206198296e-07,NA,NA,NA,NA,TRUE,"No",5.92702758312225,15284.6686581537,30.46,"North Atlantic",0.00152298107993549,9589,2005-04-17,FALSE,15284.6686581537,9.63460555650762,7.50180732790257,2.13279822860505
"8640",8972,9906,19,5,2003,30.47,-71.22,35819.380848127,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482,NA,NA,8.13213345039508e-08,NA,NA,NA,NA,TRUE,"No",6.2931370139122,35819.380848127,30.47,"North Atlantic",-0.0118542774078258,8890,2003-05-19,FALSE,35819.380848127,10.4862443903767,7.49472206351453,2.9915223268622
"8641",8973,9907,23,10,2012,30.48,-140.62,194233.962604878,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1714,NA,NA,1.11266910752772e-08,NA,NA,NA,NA,TRUE,"No",4.43673270940781,194233.962604878,30.48,"North Pacific",1.45965005710983,12335,2012-10-23,FALSE,194233.962604878,12.1768187042289,8.81300033642035,3.36381836780859
"8642",8974,9908,6,4,2000,30.48,-75.05,1942.72877498824,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111,NA,NA,1.23444444444444e-06,NA,NA,NA,NA,TRUE,"No",7.18919348716736,1942.72877498824,30.48,"North Atlantic",-0.0187801213809557,7752,2000-04-06,FALSE,1942.72877498824,7.57184884878877,7.49105379054927,0.0807950582394996
